total_id,scientificName,kingdomName,phylumName,className,orderName,familyName,redlistCategory,marine_regions,url
67964123/67964193,Lasiognathus amphirhamphus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,THAUMATICHTHYIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67964123/67964193
67965222/67965334,Oneirodes anisacanthus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67965222/67965334
67966147/67966150,Paraliparis nigellus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67966147/67966150
67966197/67966204,Protogrammus sousai,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67966197/67966204
67966291/67966298,Scorpaena canariensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67966291/67966298
41871/68614964,Centrophorus squamosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/41871/68614964
46864/68615502,Centroselachus crepidater,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/46864/68615502
41798/68619155,Deania calcea,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/41798/68619155
41850/68642326,Rhizoprionodon acutus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/41850/68642326
199413/69010894,Gnathophis codoniphorus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199413/69010894
199360/69011704,Paraconger macrops,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199360/69011704
67963793/69012692,Coryphaenoides thelestomus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/67963793/69012692
155125/69014762,Scorpaena azorica,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/155125/69014762
187455/69015647,Symphodus trutta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187455/69015647
68202649/70694921,Monognathus herringi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/68202649/70694921
60139/70709321,Harriotta haeckeli,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/60139/70709321
50078139/70838837,Monochirus atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/50078139/70838837
194971/78691040,Cynoponticus ferox,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENESOCIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194971/78691040
18258202/80249285,Nerophis lumbriciformis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/18258202/80249285
198763/80250985,Nerophis maculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/198763/80250985
39333/80671300,Heterodontus francisci,ANIMALIA,CHORDATA,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/39333/80671300
68438250/81731583,Dicologlossa hexophthalma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/68438250/81731583
82124938/82125005,Paracaristius aquilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARISTIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/82124938/82125005
82125026/82125040,Coelorinchus geronimo,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/82125026/82125040
82125080/82125084,Lestidiops distans,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/82125080/82125084
82125176/82125179,Anthias cyprinoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/82125176/82125179
82125464/82125472,Paracaristius nemorosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARISTIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/82125464/82125472
198562/84946555,Merluccius merluccius,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MERLUCCIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198562/84946555
185127/86178858,Lipophrys trigloides,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/185127/86178858
185128/86636193,Parablennius gattorugine,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/185128/86636193
15522042/87632436,Ilisha africana,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15522042/87632436
168000/97003721,Enneacampus kaupi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/168000/97003721
22104/97168578,Trichechus senegalensis,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/22104/97168578
183169/99426082,Eleotris vittata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/183169/99426082
182223/99503056,Coptodon guineensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182223/99503056
53875166/100179251,Hepsetus odoe,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,HEPSETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/53875166/100179251
132722/100459597,Epinephelus aeneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/132722/100459597
132796/100463319,Epinephelus caninus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/132796/100463319
132762/100464786,Epinephelus costae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/132762/100464786
7859/100467602,Epinephelus marginatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/7859/100467602
132765/100545387,Epinephelus goreensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/132765/100545387
132828/100570068,Hyporthodus haifensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/132828/100570068
194970/102418175,Gnathophis mystax,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194970/102418175
167996/102897225,Pellonula leonensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/167996/102897225
39399/103110667,Raja clavata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/39399/103110667
194897/103945339,Arnoglossus kessleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/194897/103945339
198664/103971604,Lebetus guilleti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198664/103971604
104050689/104057239,Glaucostegus cemiculus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/104050689/104057239
104071039/104072486,Bathytoshia lata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/104071039/104072486
161495/104172843,Fontitrygon margarita,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161495/104172843
39414/104174049,Fontitrygon ukpam,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/39414/104174049
21133172/112656647,Aulostomus strigosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,AULOSTOMIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/21133172/112656647
154616/115214076,Diaphus diadematus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154616/115214076
154668/115219782,Linophryne lucifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154668/115219782
154859/115244108,Lampadena pontifex,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154859/115244108
154981/115257731,Paraliparis copei,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/154981/115257731
155093/115271973,Derichthys serpentinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,DERICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155093/115271973
155191/115283701,Nessorhamphus danae,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,DERICHTHYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155191/115283701
155215/115286688,Dicologlossa cuneata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155215/115286688
155228/115288589,Parapercis atlantica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PINGUIPEDIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/155228/115288589
155289/115296075,Schedophilus pemarco,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTROLOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155289/115296075
161717/116739828,Scymnodon ringens,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161717/116739828
61417/116768915,Squatina aculeata,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/61417/116768915
61418/116782036,Squatina oculata,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/61418/116782036
116861529/116861706,Tetronarce nobiliana,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/116861529/116861706
39332/117498371,Squatina squatina,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/39332/117498371
13653/117647375,Monachus monachus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/13653/117647375
67964577/122050766,Linophryne arcturi,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/67964577/122050766
67966497/122051087,Puck pinnata,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/67966497/122051087
123323452/123323725,Discoverichthys praecox,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/123323452/123323725
123354780/123354913,Saurida parri,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/123354780/123354913
20425/123792572,Sousa teuszii,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/20425/123792572
39350/124404329,Leptocharias smithii,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,LEPTOCHARIIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/39350/124404329
39357/124405496,Mustelus asterias,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/39357/124405496
39358/124405881,Mustelus mustelus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/39358/124405881
44216/124430838,Apristurus laurussonii,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/44216/124430838
44620/124436042,Rajella ravidula,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/44620/124436042
44649/124436806,Galeus polli,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/44649/124436806
44650/124436992,Rajella barnardi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/44650/124436992
44651/124437170,Rajella dissimilis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/44651/124437170
60127/124441812,Aetomylaeus bovinus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/60127/124441812
60142/124444054,Neoharriotta pinnata,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/60142/124444054
60180/124448712,Rhynchobatus luebberti,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/60180/124448712
60234/124454484,Scyliorhinus cervigoni,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/60234/124454484
60241/124455147,Etmopterus polli,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/60241/124455147
60242/124455321,Etmopterus princeps,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/60242/124455321
63103/124458813,Hydrolagus pallidus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/63103/124458813
63114/124459382,Chimaera monstrosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/63114/124459382
63123/124460832,Hydrolagus affinis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/63123/124460832
63126/124461102,Malacoraja spinacidermis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/63126/124461102
63131/124461877,Rhinobatos rhinobatos,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/63131/124461877
63141/124462573,Oxynotus centrina,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/63141/124462573
63149/124463343,Galeus atlanticus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/63149/124463343
161320/124465045,Rhinobatos albomaculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/161320/124465045
161328/124466265,Torpedo marmorata,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161328/124466265
161343/124469051,Raja herwigi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/161343/124469051
161347/124469850,Neoraja africana,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/161347/124469850
161361/124471790,Oxynotus paradoxus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161361/124471790
161371/124473309,Rajella bigelowi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/161371/124473309
161388/124475610,Etmopterus spinax,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161388/124475610
161397/124477382,Torpedo torpedo,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161397/124477382
161398/124477972,Galeus melastomus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/161398/124477972
161307554/124478351,Scyliorhinus canicula,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/161307554/124478351
161409/124479989,Rhinobatos irvinei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/161409/124479989
161411/124480497,Torpedo mackayana,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/161411/124480497
161453/124488102,Dasyatis pastinaca,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161453/124488102
161484/124493465,Scyliorhinus stellaris,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161484/124493465
161485/124493853,Mustelus punctulatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161485/124493853
161513/124497651,Taeniurops grabatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/161513/124497651
161519/124498548,Zanobatus schoenleinii,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,ZANOBATIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/161519/124498548
